"demers_pelag","mobility","big","Genus","Species","Tmax","tmax_metric","tmax_acc","lat","lon","altitude","citation","Phylum","Class","Order","Family","NMGHCND_2m_shade_Tb95","NMGHCND_exposed_Tb95","NMGHCND_exposed_Tb_wet95","NMGHCND_shade_Tb_wet95","thermy","Realm","Realm_detail","weight","length","ctmax_ARR_GS","thabann","thabsum","thabmaxmo","thab95hr","elev.grid","thabann.adj","thabsum.adj","thabmaxmo.adj","thab95hr.marineBT","thab95hr.marineBTmore","thab95hr.marineBTless","MBTrefuge","tmax.accsum","tmax.accsum.elev","tmax.accsumbyspp","tmax.accsumbyspp.elev","tsm_ann","tsm_ann_elev","tsm_sum","tsm_sum_elev","tsm_maxmo","tsm_maxmo_elev","tsm_95hr_accsum","tsm_95hr_marineBT","tsm_95hr_marineBT_accsum","tsm_95hr_marineBT_accsumbyspp","tsm_95hr_marineBTmore_accsum","tsm_95hr_marineBTless_accsum","tsm_NMGHCND_2m_shade_Tb95","tsm_NMGHCND_2m_shade_Tb95_accsum","tsm_NMGHCND_2m_shade_Tb95_accsum.elev","tsm_NMGHCND_2m_shade_Tb95_accsumbyspp.elev","tsm_NMGHCND_exposed_Tb95","tsm_NMGHCND_exposed_Tb95_accsum","tsm_NMGHCND_exposed_Tb95_accsum.elev","tsm_NMGHCND_shade_Tb_wet95","tsm_NMGHCND_shade_Tb_wet95_accsum","tsm_NMGHCND_shade_Tb_wet95_accsum.elev","tsm_NMGHCND_shade_Tb_wet95_accsumbyspp.elev","animal.type","tb_favorableGHCND95","tb_sunGHCND95","tsm_exposedGHCND95","tsm_favorableGHCND95","tsm_favorableGHCND95_marBTmore","tsm_favorableGHCND95_marBTless","tsm_favorableGHCND95byspp","tsm_favorableGHCND95_nomarineBT","tsm_favorableGHCND95_noacc"
NA,NA,FALSE,"Crinia","laevis",33.5,"crit",25,-37.5,142.5,304.8,"Brattstrom_1970","Chordata","Amphibia","Anura","Myobatrachidae",23.9783325195312,41.1810262680053,22.7524024963377,16.8520846366882,"ectotherm","Terrestrial","",0.92,3.5,0.23,12.8933333333333,17.7741666666667,18.5725,NA,311.5,12.9301833333333,17.8110166666667,18.60935,NA,NA,NA,NA,32.7051583333333,32.7092118333333,31.8380583333333,31.8465338333333,20.6066666666667,20.5698166666667,15.7258333333333,15.6889833333333,14.9275,14.89065,NA,NA,NA,NA,NA,NA,9.5216674804688,8.72682581380213,8.73087931380213,7.86820131380213,-7.6810262680053,-8.47586793467197,-8.47181443467196,16.6479153633118,15.8530736966451,15.8571271966451,14.9944491966451,"amphibian",16.8520846366882,22.7524024963377,-8.47181443467196,15.8571271966451,15.8571271966451,15.8571271966451,14.9944491966451,15.8571271966451,16.6479153633118
NA,NA,FALSE,"Crinia","parainsignifera",30.5,"crit",5,-31.55,147.2,304.8,"Brattstrom_1970","Chordata","Amphibia","Anura","Myobatrachidae",31.5249404907226,56.6147930145263,30.3731114387512,21.2721127510071,"ectotherm","Terrestrial","",0.66,2,NA,18.7884114583333,26.2463541666667,27.034375,NA,177,18.0855114583333,25.5434541666667,26.331475,NA,NA,NA,NA,32.8370989583333,32.7597799583333,NA,NA,11.7115885416667,12.4144885416667,4.25364583333333,4.95654583333333,3.465625,4.168525,NA,NA,NA,NA,NA,NA,-1.0249404907226,1.31215846761074,1.23483946761073,NA,-26.1147930145263,-23.777694056193,-23.855013056193,9.2278872489929,11.5649862073262,11.4876672073262,NA,"amphibian",21.2721127510071,30.3731114387512,-23.855013056193,11.4876672073262,11.4876672073262,11.4876672073262,NA,11.4876672073262,9.2278872489929
NA,NA,FALSE,"Crinia","signifera",34.9,"crit",25,-36.45,148.26,1981.2,"Brattstrom_1970","Chordata","Amphibia","Anura","Myobatrachidae",19.6741607666017,46.6007389063597,23.7545193672182,13.8997387886049,"ectotherm","Terrestrial","",1.9,3.2,0.21,10.2773697916667,16.4238541666667,16.9959375,NA,1609,8.23026979166667,14.3767541666667,14.9488375,NA,NA,NA,NA,33.9566239583333,33.7314429583333,33.099009375,32.669118375,24.6226302083333,26.6697302083333,18.4761458333333,20.5232458333333,17.9040625,19.9511625,NA,NA,NA,NA,NA,NA,15.2258392333983,14.2824631917316,14.0572821917316,12.9949576083983,-11.7007389063597,-12.6441149480264,-12.8692959480264,21.0002612113951,20.0568851697284,19.8317041697284,18.7693795863951,"amphibian",13.8997387886049,23.7545193672182,-12.8692959480264,19.8317041697284,19.8317041697284,19.8317041697284,18.7693795863951,19.8317041697284,21.0002612113951
NA,NA,FALSE,"Crinia","victoriana",29.5,"crit",5,-37.84,146.27,944.9,"Brattstrom_1970","Chordata","Amphibia","Anura","Myobatrachidae",21.971057128905,40.392464637707,22.4782723426819,15.8868032455444,"ectotherm","Terrestrial","",1.57,3.5,0.13,9.68768229166667,14.6791666666667,15.471875,NA,681,8.23623229166667,13.2277166666667,14.020425,NA,NA,NA,NA,30.5647083333333,30.4050488333333,30.7582916666667,30.5696031666667,19.8123177083333,21.2637677083333,14.8208333333333,16.2722833333333,14.028125,15.479575,NA,NA,NA,NA,NA,NA,7.528942871095,8.59365120442833,8.43399170442833,8.59854603776167,-10.892464637707,-9.82775630437367,-9.98741580437367,13.6131967544556,14.6779050877889,14.5182455877889,14.6827999211223,"amphibian",15.8868032455444,22.4782723426819,-9.98741580437367,14.5182455877889,14.5182455877889,14.5182455877889,14.6827999211223,14.5182455877889,13.6131967544556
NA,NA,FALSE,"Ctenotus","taeniolatus",44.7,"crit",35,-34.57,139.57,0,"Bennett_and_John-Alder_1986","Chordata","Reptilia","Squamata","Scincidae",28.3100917145882,52.850775798785,28.6215463878817,19.2242129745749,"ectotherm","Terrestrial","",14.78,10,NA,16.0361979166667,21.6483333333333,22.2653125,NA,53,16.3276979166667,21.9398333333333,22.5568125,NA,NA,NA,NA,43.2313166666667,43.2633816666667,NA,NA,28.6638020833333,28.3723020833333,23.0516666666667,22.7601666666667,22.4346875,22.1431875,NA,NA,NA,NA,NA,NA,16.3899082854118,14.9212249520785,14.9532899520785,NA,-8.150775798785,-9.61945913211833,-9.58739413211833,25.4757870254251,24.0071036920918,24.0391686920918,NA,"reptile",28.3100917145882,52.850775798785,-9.58739413211833,14.9532899520785,14.9532899520785,14.9532899520785,NA,14.9532899520785,16.3899082854118
NA,NA,FALSE,"Cyclorana","alboguttatus",33.8,"crit",5,-20,146.8,304.8,"Brattstrom_1970","Chordata","Amphibia","Anura","Hylidae",31.1237140428252,58.4305156162149,33.521884566427,24.2201306962112,"ectotherm","Terrestrial","",11.31,6.5,NA,23.4358854166667,27.1466666666667,27.26875,NA,235,23.0519854166667,26.7627666666667,26.88485,NA,NA,NA,NA,36.2361333333333,36.1939043333333,NA,NA,10.3641145833333,10.7480145833333,6.65333333333333,7.03723333333333,6.53125,6.91515,NA,NA,NA,NA,NA,NA,2.6762859571748,5.11241929050813,5.07019029050813,NA,-24.6305156162149,-22.1943822828816,-22.2366112828816,9.5798693037888,12.0160026371221,11.9737736371221,NA,"amphibian",24.2201306962112,33.521884566427,-22.2366112828816,11.9737736371221,11.9737736371221,11.9737736371221,NA,11.9737736371221,9.5798693037888
NA,NA,FALSE,"Dendrobates","auratus",34.8,"crit",26,10,-83.5,304.8,"Brattstrom_1968","Chordata","Amphibia","Anura","Dendrobatidae",26.1538405960926,49.4028873110701,31.8147705730692,22.8563490833789,"ectotherm","Terrestrial","",NA,4.2,NA,21.0134375,21.6054166666667,21.8015625,NA,586,22.5600375,23.1520166666667,23.3481625,NA,NA,NA,NA,34.3165958333333,34.4867218333333,NA,NA,13.7865625,12.2399625,13.1945833333333,11.6479833333333,12.9984375,11.4518375,NA,NA,NA,NA,NA,NA,8.6461594039074,8.16275523724073,8.33288123724073,NA,-14.6028873110701,-15.0862914777368,-14.9161654777368,11.9436509166211,11.4602467499544,11.6303727499544,NA,"amphibian",22.8563490833789,31.8147705730692,-14.9161654777368,11.6303727499544,11.6303727499544,11.6303727499544,NA,11.6303727499544,11.9436509166211
NA,NA,FALSE,"Desmognathus","fuscus",35,"crit",25,39.7,-84.7,300,"Layne_and_Claussen_1982","Chordata","Amphibia","Caudata","Plethodontidae",26.4982823444864,42.9770605149942,26.9503140464158,20.6687844920149,"ectotherm","Terrestrial","",NA,10.5,0.19,11.4719010416667,22.7665625,23.794375,NA,293,11.4334010416667,22.7280625,23.755875,NA,NA,NA,NA,34.754321875,34.750086875,34.575646875,34.568331875,23.5280989583333,23.5665989583333,12.2334375,12.2719375,11.205625,11.244125,NA,NA,NA,NA,NA,NA,8.5017176555136,8.2560395305136,8.2518045305136,8.0700495305136,-7.9770605149942,-8.2227386399942,-8.2269736399942,14.3312155079851,14.0855373829851,14.0813023829851,13.8995473829851,"amphibian",20.6687844920149,26.9503140464158,-8.2269736399942,14.0813023829851,14.0813023829851,14.0813023829851,13.8995473829851,14.0813023829851,14.3312155079851
NA,NA,FALSE,"Desmognathus","ochrophaeus",31.5,"crit",20,37.4,-80.5,1432,"Zweifel_1959","Chordata","Amphibia","Caudata","Plethodontidae",24.8139953613281,43.4352083206177,26.5899008750916,19.6013338088989,"ectotherm","Terrestrial","",0.6,9.05,0.28,11.40046875,21.265625,22.323125,NA,745,7.62196875,17.487125,18.544625,NA,NA,NA,NA,31.63921875,31.22358375,31.854375,30.796395,20.09953125,23.87803125,10.234375,14.012875,9.176875,12.955375,NA,NA,NA,NA,NA,NA,6.6860046386719,6.8252233886719,6.4095883886719,5.9823996386719,-11.9352083206177,-11.7959895706177,-12.2116245706177,11.8986661911011,12.0378849411011,11.6222499411011,11.1950611911011,"amphibian",19.6013338088989,26.5899008750916,-12.2116245706177,11.6222499411011,11.6222499411011,11.6222499411011,11.1950611911011,11.6222499411011,11.8986661911011
NA,NA,FALSE,"Desmognathus","quadramaculatus",31.4,"crit",15,37.4,-80.5,1158,"Zweifel_1959","Chordata","Amphibia","Caudata","Plethodontidae",24.8140581222302,43.4352955913927,26.5899950686982,19.6012588157081,"ectotherm","Terrestrial","",28.7,21,0.31,11.40046875,21.265625,22.323125,NA,745,9.12896875,18.994125,20.051625,NA,NA,NA,NA,32.08921875,31.83935375,33.34234375,32.63817875,19.99953125,22.27103125,10.134375,12.405875,9.076875,11.348375,NA,NA,NA,NA,NA,NA,6.5859418777698,7.2751606277698,7.0252956277698,7.8241206277698,-12.0352955913927,-11.3460768413927,-11.5959418413927,11.7987411842919,12.4879599342919,12.2380949342919,13.0369199342919,"amphibian",19.6012588157081,26.5899950686982,-11.5959418413927,12.2380949342919,12.2380949342919,12.2380949342919,13.0369199342919,12.2380949342919,11.7987411842919
NA,NA,FALSE,"Eciton","burchellii",51.3,"leth",30,9.6,-82.7,37,"Meisel_2006","Arthropoda","Insecta","Hymenoptera","Formicidae",29.0119934082031,54.3521516799927,34.3396142959595,25.6720439910889,"ectotherm","Terrestrial","",NA,1.2,NA,20.3505208333333,20.5445833333333,20.675,NA,19,20.2515208333333,20.4455833333333,20.576,NA,NA,NA,NA,50.2599041666667,50.2490141666667,NA,NA,30.9494791666667,31.0484791666667,30.7554166666667,30.8544166666667,30.625,30.724,NA,NA,NA,NA,NA,NA,22.2880065917969,21.2479107584636,21.2370207584636,NA,-3.0521516799927,-4.09224751332604,-4.10313751332604,25.6279560089111,24.5878601755778,24.5769701755778,NA,"insect",29.0119934082031,54.3521516799927,-4.10313751332604,21.2370207584636,21.2370207584636,21.2370207584636,NA,21.2370207584636,22.2880065917969
NA,NA,FALSE,"Eleutherodactylus","coqui",37.2,"crit",27,18.4,-65.8,15,"Christian_et_al_1988","Chordata","Amphibia","Anura","Leptodactylidae",29.9181156361891,47.7469647191253,32.0758204969187,25.2099404270396,"ectotherm","Terrestrial","",NA,5.2,0.03,22.62625,23.88375,24.20375,NA,143,23.33025,24.58775,24.90775,NA,NA,NA,NA,36.8572125,36.9346525,37.1065125,37.1276325,14.57375,13.86975,13.31625,12.61225,12.99625,12.29225,NA,NA,NA,NA,NA,NA,7.2818843638109,6.9390968638109,7.01653686381091,7.2095168638109,-10.5469647191253,-10.8897522191253,-10.8123122191253,11.9900595729604,11.6472720729604,11.7247120729604,11.9176920729604,"amphibian",25.2099404270396,32.0758204969187,-10.8123122191253,11.7247120729604,11.7247120729604,11.7247120729604,11.9176920729604,11.7247120729604,11.9900595729604
NA,NA,FALSE,"Eleutherodactylus","portoricensus",36.3,"crit",20,18.31,-65.75,500,"Christian_1988","Chordata","Amphibia","Anura","Leptodactylidae",28.4243255584313,46.0220226354121,30.7932969655099,23.9338080504375,"ectotherm","Terrestrial","",NA,4.2,NA,22.309375,23.521875,23.889375,NA,85.5,20.029625,21.242125,21.609625,NA,NA,NA,NA,36.68740625,36.43663375,NA,NA,13.990625,16.270375,12.778125,15.057875,12.410625,14.690375,NA,NA,NA,NA,NA,NA,7.8756744415687,8.2630806915687,8.0123081915687,NA,-9.7220226354121,-9.3346163854121,-9.5853888854121,12.3661919495625,12.7535981995625,12.5028256995625,NA,"amphibian",23.9338080504375,30.7932969655099,-9.5853888854121,12.5028256995625,12.5028256995625,12.5028256995625,NA,12.5028256995625,12.3661919495625
NA,NA,FALSE,"Eurycea","bislineata",35,"crit",25,39.7,-84.7,300,"Layne_and_Claussen_1983b","Chordata","Amphibia","Caudata","Plethodontidae",26.4986523001126,42.97696355592,26.9489004846779,20.66952177697,"ectotherm","Terrestrial","",NA,12.3,0.23,11.4719010416667,22.7665625,23.794375,NA,293,11.4334010416667,22.7280625,23.755875,NA,NA,NA,NA,34.754321875,34.750086875,34.486309375,34.477454375,23.5280989583333,23.5665989583333,12.2334375,12.2719375,11.205625,11.244125,NA,NA,NA,NA,NA,NA,8.5013476998874,8.2556695748874,8.2514345748874,7.9788020748874,-7.97696355592,-8.22264168092,-8.22687668092,14.33047822303,14.08480009803,14.08056509803,13.80793259803,"amphibian",20.66952177697,26.9489004846779,-8.22687668092,14.08056509803,14.08056509803,14.08056509803,13.80793259803,14.08056509803,14.33047822303
NA,NA,FALSE,"Eurycea","longicauda",37.6,"crit",15,36.11,-94.33,377,"Sealander_1969","Chordata","Amphibia","Caudata","Plethodontidae",29.0311092370904,47.9321945755192,29.9916525202149,23.2413773662885,"ectotherm","Terrestrial","",NA,20,NA,14.676015625,25.005625,25.9728125,NA,364,14.604515625,24.934125,25.9013125,NA,NA,NA,NA,38.70061875,38.69275375,NA,NA,22.923984375,22.995484375,12.594375,12.665875,11.6271875,11.6986875,NA,NA,NA,NA,NA,NA,8.5688907629096,9.6695095129096,9.6616445129096,NA,-10.3321945755192,-9.23157582551919,-9.2394408255192,14.3586226337115,15.4592413837115,15.4513763837115,NA,"amphibian",23.2413773662885,29.9916525202149,-9.2394408255192,15.4513763837115,15.4513763837115,15.4513763837115,NA,15.4513763837115,14.3586226337115
NA,NA,FALSE,"Eurycea","lucifuga",37.2,"crit",15,36.11,-94.33,377,"Sealander_1969","Chordata","Amphibia","Caudata","Plethodontidae",29.0319525048698,47.9293960900769,29.9866596373097,23.2402203091444,"ectotherm","Terrestrial","",NA,18.1,NA,14.676015625,25.005625,25.9728125,NA,364,14.604515625,24.934125,25.9013125,NA,NA,NA,NA,38.30061875,38.29275375,NA,NA,22.523984375,22.595484375,12.194375,12.265875,11.2271875,11.2986875,NA,NA,NA,NA,NA,NA,8.1680474951302,9.26866624513021,9.2608012451302,NA,-10.7293960900769,-9.62877734007689,-9.6366423400769,13.9597796908556,15.0603984408556,15.0525334408556,NA,"amphibian",23.2402203091444,29.9866596373097,-9.6366423400769,15.0525334408556,15.0525334408556,15.0525334408556,NA,15.0525334408556,13.9597796908556
NA,NA,FALSE,"Eurycea","multiplicata",37.5,"crit",15,36.1,-90.36,426.7,"Sealander_1969","Chordata","Amphibia","Caudata","Plethodontidae",30.3114006549135,49.229937095425,30.9738834607129,24.3444144845446,"ectotherm","Terrestrial","",NA,16,NA,15.5841145833333,26.1455208333333,27.188125,NA,83,13.6937645833333,24.2551708333333,25.297775,NA,NA,NA,NA,38.7260072916667,38.5180687916667,NA,NA,21.9158854166667,23.8062354166667,11.3544791666667,13.2448291666667,10.311875,12.202225,NA,NA,NA,NA,NA,NA,7.1885993450865,8.41460663675317,8.20666813675317,NA,-11.729937095425,-10.5039298037583,-10.7118683037583,13.1555855154554,14.3815928071221,14.1736543071221,NA,"amphibian",24.3444144845446,30.9738834607129,-10.7118683037583,14.1736543071221,14.1736543071221,14.1736543071221,NA,14.1736543071221,13.1555855154554
NA,NA,FALSE,"Eurycea","nana",37.2,"crit",20,29.9,-98,190,"Berkhouse_1995","Chordata","Amphibia","Caudata","Plethodontidae",32.2569050274329,50.8229631839886,31.8594395412865,25.511321350358,"ectotherm","Terrestrial","",NA,5.1,NA,19.8353645833333,28.043125,28.61625,NA,242.5,20.1241145833333,28.331875,28.905,NA,NA,NA,NA,38.08474375,38.11650625,NA,NA,17.3646354166667,17.0758854166667,9.15687500000001,8.86812500000001,8.58375,8.295,NA,NA,NA,NA,NA,NA,4.9430949725671,5.8278387225671,5.8596012225671,NA,-13.6229631839886,-12.7382194339886,-12.7064569339886,11.688678649642,12.573422399642,12.605184899642,NA,"amphibian",25.511321350358,31.8594395412865,-12.7064569339886,12.605184899642,12.605184899642,12.605184899642,NA,12.605184899642,11.688678649642
NA,NA,FALSE,"Formica","perpilosa",45.2,"crit",25,35.65,-106.77,1500,"Schumacher_1974","Arthropoda","Insecta","Hymenoptera","Formicidae",27.7243164062498,48.0623098373413,23.6410799980164,17.1556797027588,"ectotherm","Terrestrial","",NA,1.2,NA,10.7832552083333,21.0029166666667,22.1015625,NA,1932,13.1592552083333,23.3789166666667,24.4775625,NA,NA,NA,NA,44.7603208333333,45.0216808333333,NA,NA,34.4167447916667,32.0407447916667,24.1970833333333,21.8210833333333,23.0984375,20.7224375,NA,NA,NA,NA,NA,NA,17.4756835937502,17.0360044270835,17.2973644270835,NA,-2.8623098373413,-3.30198900400796,-3.04062900400797,28.0443202972412,27.6046411305745,27.8660011305745,NA,"insect",27.7243164062498,48.0623098373413,-3.04062900400797,17.2973644270835,17.2973644270835,17.2973644270835,NA,17.2973644270835,17.4756835937502
NA,NA,FALSE,"Hyla","alpina",32.9,"crit",25,-36.41,148.4,1981.2,"Brattstrom_1970","Chordata","Amphibia","Anura","Hylidae",18.9422607421708,44.9489088057145,23.0082342147827,13.3320013999939,"ectotherm","Terrestrial","",1.69,5,NA,10.2773697916667,16.4238541666667,16.9959375,NA,1609,8.23026979166667,14.3767541666667,14.9488375,NA,NA,NA,NA,31.9566239583333,31.7314429583333,NA,NA,22.6226302083333,24.6697302083333,16.4761458333333,18.5232458333333,15.9040625,17.9511625,NA,NA,NA,NA,NA,NA,13.9577392578292,13.0143632161625,12.7891822161625,NA,-12.0489088057145,-12.9922848473812,-13.2174658473812,19.5679986000061,18.6246225583394,18.3994415583394,NA,"amphibian",13.3320013999939,23.0082342147827,-13.2174658473812,18.3994415583394,18.3994415583394,18.3994415583394,NA,18.3994415583394,19.5679986000061
NA,NA,FALSE,"Hyla","aurea",36.2,"crit",30,-38.591,146.099,304.8,"Brattstrom_1970","Chordata","Amphibia","Anura","Hylidae",21.8810151287839,36.04387159286,21.2834012181979,16.4260837307011,"ectotherm","Terrestrial","",50,9.39,NA,13.0804166666667,17.6370833333333,18.5525,NA,109,12.0035166666667,16.5601833333333,17.4756,NA,NA,NA,NA,34.8400791666667,34.7216201666667,NA,NA,23.1195833333333,24.1964833333333,18.5629166666667,19.6398166666667,17.6475,18.7244,NA,NA,NA,NA,NA,NA,14.3189848712161,12.9590640378828,12.8406050378828,NA,0.156128407140002,-1.20379242619333,-1.32225142619333,19.7739162692989,18.4139954359656,18.2955364359656,NA,"amphibian",16.4260837307011,21.2834012181979,-1.32225142619333,18.2955364359656,18.2955364359656,18.2955364359656,NA,18.2955364359656,19.7739162692989
NA,NA,FALSE,"Hyla","bicolor",41.4,"crit",30,-17.93,145.92,304.8,"Brattstrom_1970","Chordata","Amphibia","Anura","Hylidae",29.8021347045898,52.2354209899902,31.7339687347412,23.6676875114441,"ectotherm","Terrestrial","",0.8,3,NA,21.5175520833333,24.6270833333333,24.7409375,NA,200,20.9411520833333,24.0506833333333,24.1645375,NA,NA,NA,NA,40.8089791666667,40.7455751666667,NA,NA,19.8824479166667,20.4588479166667,16.7729166666667,17.3493166666667,16.6590625,17.2354625,NA,NA,NA,NA,NA,NA,11.5978652954102,11.0068444620769,10.9434404620769,NA,-10.8354209899902,-11.4264418233235,-11.4898458233235,17.7323124885559,17.1412916552226,17.0778876552226,NA,"amphibian",23.6676875114441,31.7339687347412,-11.4898458233235,17.0778876552226,17.0778876552226,17.0778876552226,NA,17.0778876552226,17.7323124885559
NA,NA,FALSE,"Hyla","caerulea",39.3,"crit",30,-20.151,148.246,304.8,"Brattstrom_1970","Chordata","Amphibia","Anura","Hylidae",30.5705901438488,51.3699357721899,30.3078096864233,24.8387538379712,"ectotherm","Terrestrial","",50,10,NA,23.0426302083333,26.6460416666667,26.8021875,NA,56,21.6742302083333,25.2776416666667,25.4337875,NA,NA,NA,NA,38.9310645833333,38.7805405833333,NA,NA,16.2573697916667,17.6257697916667,12.6539583333333,14.0223583333333,12.4978125,13.8662125,NA,NA,NA,NA,NA,NA,8.7294098561512,8.36047443948453,8.20995043948453,NA,-12.0699357721899,-12.4388711888566,-12.5893951888566,14.4612461620288,14.0923107453621,13.9417867453621,NA,"amphibian",24.8387538379712,30.3078096864233,-12.5893951888566,13.9417867453621,13.9417867453621,13.9417867453621,NA,13.9417867453621,14.4612461620288
NA,NA,FALSE,"Hyla","chloris",38.3,"crit",30,-17.27,145.48,731.5,"Brattstrom_1970","Chordata","Amphibia","Anura","Hylidae",28.1147031402087,53.5050645513412,30.7541365591406,21.6588163654603,"ectotherm","Terrestrial","",28.9,7,NA,21.5256510416667,24.534375,24.5946875,NA,913,22.5239010416667,25.532625,25.5929375,NA,NA,NA,NA,37.69878125,37.80858875,NA,NA,16.7743489583333,15.7760989583333,13.765625,12.767375,13.7053125,12.7070625,NA,NA,NA,NA,NA,NA,10.1852968597913,9.5840781097913,9.6938856097913,NA,-15.2050645513412,-15.8062833013412,-15.6964758013412,16.6411836345397,16.0399648845397,16.1497723845397,NA,"amphibian",21.6588163654603,30.7541365591406,-15.6964758013412,16.1497723845397,16.1497723845397,16.1497723845397,NA,16.1497723845397,16.6411836345397
NA,NA,FALSE,"Hyla","citropa",30.7,"crit",5,-30.5,152.9,1371.6,"Brattstrom_1970","Chordata","Amphibia","Anura","Hylidae",26.759022517216,47.904684778038,29.4361147549492,21.2721654956493,"ectotherm","Terrestrial","",8.62,6.5,NA,17.481875,21.8433333333333,22.1875,NA,196.5,11.018825,15.3802833333333,15.72445,NA,NA,NA,NA,32.5527666666667,31.8418311666667,NA,NA,13.218125,19.681175,8.85666666666667,15.3197166666667,8.5125,14.97555,NA,NA,NA,NA,NA,NA,3.940977482784,5.79374414945066,5.08280864945067,NA,-17.204684778038,-15.3519181113713,-16.0628536113713,9.4278345043507,11.2806011710174,10.5696656710174,NA,"amphibian",21.2721654956493,29.4361147549492,-16.0628536113713,10.5696656710174,10.5696656710174,10.5696656710174,NA,10.5696656710174,9.4278345043507
NA,NA,FALSE,"Hyla","ewingi",32.8,"crit",25,-30.51,151.62,1371.6,"Brattstrom_1970","Chordata","Amphibia","Anura","Hylidae",24.386431884763,50.7063764571959,27.8347806930541,17.8761615753174,"ectotherm","Terrestrial","",1.69,5,NA,13.8152083333333,19.6251041666667,20.175,NA,1031,11.9419083333333,17.7518041666667,18.3017,NA,NA,NA,NA,32.2087614583333,32.0026984583333,NA,NA,18.9847916666667,20.8580916666667,13.1748958333333,15.0481958333333,12.625,14.4983,NA,NA,NA,NA,NA,NA,8.413568115237,7.82232957357033,7.61626657357033,NA,-17.9063764571959,-18.4976149988626,-18.7036779988626,14.9238384246826,14.3325998830159,14.1265368830159,NA,"amphibian",17.8761615753174,27.8347806930541,-18.7036779988626,14.1265368830159,14.1265368830159,14.1265368830159,NA,14.1265368830159,14.9238384246826
NA,NA,FALSE,"Hyla","freycineti",31.3,"crit",5,-33.38,151.3,304.8,"Brattstrom_1970","Chordata","Amphibia","Anura","Hylidae",26.1207870481553,46.725701313283,28.3897712706088,20.2319092750779,"ectotherm","Terrestrial","",3.22,4.9,NA,16.7903125,21.2560416666667,21.6115625,NA,77,15.5374125,20.0031416666667,20.3586625,NA,NA,NA,NA,33.0881645833333,32.9503455833333,NA,NA,14.5096875,15.7625875,10.0439583333333,11.2968583333333,9.6884375,10.9413375,NA,NA,NA,NA,NA,NA,5.1792129518447,6.96737753517803,6.82955853517803,NA,-15.425701313283,-13.6375367299497,-13.7753557299497,11.0680907249221,12.8562553082554,12.7184363082554,NA,"amphibian",20.2319092750779,28.3897712706088,-13.7753557299497,12.7184363082554,12.7184363082554,12.7184363082554,NA,12.7184363082554,11.0680907249221
